"ID";"ScreenTime";"ClosenessPopulistParty"
"185";423;10000;6.1764705882353
"186";428;9861;9.70588235294118
"187";431;9861;9.47058823529412
"188";432;9861;9
"189";433;9861;8.88235294117647
"190";435;9861;8.58823529411765
"191";438;9861;8.23529411764706
"192";439;9861;8.29411764705882
"193";442;9861;6.64705882352941
"194";446;9699;9.70588235294118
"195";447;9699;9.52941176470588
"196";448;9699;9
"197";449;9699;8.88235294117647
"198";450;9699;8.58823529411765
"199";452;9699;8.17647058823529
"200";454;9699;6.94117647058824
"201";455;9699;6.94117647058824
"202";457;9699;6.64705882352941
"203";460;9699;1.94117647058824
"204";461;9560;9.70588235294118
"205";463;9560;9.52941176470588
"206";468;9560;6.94117647058824
"207";471;9560;5.70588235294118
"208";472;9560;5.70588235294118
"209";473;9560;5.29411764705882
"210";475;9560;5.29411764705882
"211";478;9560;1.82352941176471
"212";479;9560;1.82352941176471
"213";483;9398;9
"214";484;9398;8.88235294117647
"215";485;9398;8.88235294117647
"216";491;9398;8.41176470588235
"217";497;9398;8.29411764705882
"218";498;9398;8.52941176470588
"219";500;9398;8.35294117647059
"220";502;9398;7.70588235294118
"221";504;9398;7.70588235294118
"222";506;9398;7.52941176470588
"223";512;9398;5.8235294117647
"224";513;9398;5.05882352941177
"225";517;9398;1.76470588235294
"226";519;9259;9.76470588235294
"227";525;9259;8.47058823529412
"228";527;9259;8.52941176470588
"229";531;9259;8.47058823529412
"230";532;9259;8.29411764705882
"231";538;9259;8.41176470588235
"232";539;9259;8.29411764705882
"233";541;9259;8.52941176470588
"234";542;9259;8.52941176470588
"235";543;9259;8.29411764705882
"236";544;9259;8.52941176470588
"237";547;9259;8.35294117647059
"238";551;9259;7.41176470588235
"239";553;9259;6.88235294117647
"240";554;9259;6.58823529411765
"241";555;9259;6
"242";556;9259;5.88235294117647
"243";560;9259;4.88235294117647
"244";563;9097;9.82352941176471
"245";564;9097;9.82352941176471
"246";565;9097;9.82352941176471
"247";569;9097;8.88235294117647
"248";570;9097;8.52941176470588
"249";573;9097;8.47058823529412
"250";574;9097;8.41176470588235
"251";576;9097;8.35294117647059
"252";578;9097;8.47058823529412
"253";580;9097;8.29411764705882
"254";582;9097;8.29411764705882
"255";586;9097;8.35294117647059
"256";588;9097;8.11764705882353
"257";592;9097;8.35294117647059
"258";594;9097;7.41176470588235
"259";601;9097;4.70588235294118
"260";602;9097;4.70588235294118
"261";604;9097;1.47058823529412
"262";605;9097;1.41176470588235
"263";612;9097;1.41176470588235
"264";613;9097;0.529411764705883
"265";617;9097;1.47058823529412
"266";618;8935;9.88235294117647
"267";619;8935;9.94117647058824
"268";620;8935;9.64705882352941
"269";622;8935;8.94117647058824
"270";629;8935;8.41176470588235
"271";630;8935;8.41176470588235
"272";631;8935;8.41176470588235
"273";633;8935;8.35294117647059
"274";637;8935;8.47058823529412
"275";638;8935;8.17647058823529
"276";639;8935;8.47058823529412
"277";640;8935;8.41176470588235
"278";642;8935;7.76470588235294
"279";644;8935;7.76470588235294
"280";645;8935;7.47058823529412
"281";646;8935;7.41176470588235
"282";647;8935;6.88235294117647
"283";649;8935;6
"284";651;8935;4.52941176470588
"285";653;8935;1.23529411764706
"286";654;8935;1.23529411764706
"287";655;8935;0.294117647058824
"288";658;8796;9.70588235294118
"289";661;8796;8.52941176470588
"290";665;8796;7.52941176470588
"291";666;8796;6.88235294117647
"292";667;8796;6.88235294117647
"293";668;8796;6.52941176470588
"294";670;8796;6
"295";675;8796;1.29411764705882
"296";680;8796;1.35294117647059
"297";684;8796;0.823529411764705
"298";686;8796;0.823529411764705
"299";688;8634;10
"300";689;8634;9.94117647058824
"301";690;8634;9.94117647058824
"302";692;8634;9.70588235294118
"303";693;8634;9.70588235294118
"304";694;8634;8.94117647058824
"305";696;8634;8.58823529411765
"306";698;8634;7.88235294117647
"307";700;8634;7.47058823529412
"308";701;8634;7.70588235294118
"309";702;8634;6.88235294117647
"310";704;8634;5.94117647058824
"311";708;8634;1.47058823529412
"312";709;8495;9.88235294117647
"313";710;8495;9.88235294117647
"314";711;8495;9.70588235294118
"315";713;8495;8.76470588235294
"316";714;8495;8.76470588235294
"317";715;8495;8.76470588235294
"318";720;8495;7.88235294117647
"319";721;8495;6.88235294117647
"320";723;8495;5.94117647058824
"321";725;8495;4.29411764705882
"322";728;8495;0.176470588235295
"323";729;8333;9.94117647058824
"324";731;8333;9.70588235294118
"325";732;8333;8
"326";733;8333;7.88235294117647
"327";735;8333;7.58823529411765
"328";736;8333;6.88235294117647
"329";740;8333;4.23529411764706
"330";745;8194;9.70588235294118
"331";746;8194;8.94117647058824
"332";747;8194;7.94117647058824
"333";749;8194;7.88235294117647
"334";754;8194;5.94117647058824
"335";756;8194;4.1764705882353
"336";759;8032;9.94117647058824
"337";760;8032;9.70588235294118
"338";761;8032;8.94117647058824
"339";762;8032;7.88235294117647
"340";763;8032;7.88235294117647
"341";764;8032;7.58823529411765
"342";765;8032;7.58823529411765
"343";766;8032;6.88235294117647
"344";768;8032;6.52941176470588
"345";770;8032;5.94117647058824
"346";772;8032;4.94117647058823
"347";773;8032;4.94117647058823
"348";775;8032;4.47058823529412
"349";777;8032;4.47058823529412
"350";779;8032;4.47058823529412
"351";780;8032;4.05882352941176
"352";781;8032;4.05882352941176
"353";782;8032;4.47058823529412
"354";784;8032;1.58823529411765
"355";787;7894;9.70588235294118
"356";788;7894;8.94117647058824
"357";790;7894;8.76470588235294
"358";791;7894;8.52941176470588
"359";793;7894;8.52941176470588
"360";795;7894;7.64705882352941
"361";797;7894;6.88235294117647
"362";798;7894;6.52941176470588
"363";800;7894;5.94117647058824
"364";801;7894;4
"365";804;7894;1.58823529411765
"366";805;7731;10
"367";809;7731;8.82352941176471
"368";810;7731;8.47058823529412
"369";813;7731;8.41176470588235
"370";815;7731;8.29411764705882
"371";816;7731;8.29411764705882
"372";817;7731;8.29411764705882
"373";821;7731;7.88235294117647
"374";822;7731;8.41176470588235
"375";823;7731;7.88235294117647
"376";826;7731;6.70588235294118
"377";830;7731;6.70588235294118
"378";833;7731;6.64705882352941
"379";834;7731;6.52941176470588
"380";835;7731;6.64705882352941
"381";836;7731;6.76470588235294
"382";837;7731;6.70588235294118
"383";838;7731;6.76470588235294
"384";839;7731;6.82352941176471
"385";841;7731;6.76470588235294
"386";842;7731;6.88235294117647
"387";844;7731;3.94117647058824
"388";846;7731;1.52941176470588
"389";849;7593;9
"390";852;7593;8.11764705882353
"391";853;7593;8.17647058823529
"392";854;7593;7.70588235294118
"393";859;7593;3.82352941176471
"394";860;7593;3.82352941176471
"395";861;7593;1.41176470588235
"396";862;7593;1.41176470588235
"397";865;7431;9.82352941176471
"398";868;7431;9
"399";870;7431;8.82352941176471
"400";873;7431;8.47058823529412
"401";874;7431;8.41176470588235
"402";875;7431;8.41176470588235
"403";877;7431;8.35294117647059
"404";879;7431;8.35294117647059
"405";880;7431;8.41176470588235
"406";882;7431;8.29411764705882
"407";883;7431;8.29411764705882
"408";884;7431;8.05882352941176
"409";886;7431;8.29411764705882
"410";892;7431;7.52941176470588
"411";893;7431;7.76470588235294
"412";895;7431;6.52941176470588
"413";897;7431;3.70588235294118
"414";898;7431;3.70588235294118
"415";901;7431;1.52941176470588
"416";903;7431;1.52941176470588
"417";904;7431;0.235294117647059
"418";906;7269;9.88235294117647
"419";907;7269;9.82352941176471
"420";909;7269;9.64705882352941
"421";911;7269;8.82352941176471
"422";916;7269;8.35294117647059
"423";918;7269;8.35294117647059
"424";919;7269;8.29411764705882
"425";923;7269;8.29411764705882
"426";924;7269;8.35294117647059
"427";926;7269;8.29411764705882
"428";927;7269;8.41176470588235
"429";928;7269;8.35294117647059
"430";930;7269;8.41176470588235
"431";931;7269;8.05882352941176
"432";933;7269;8.23529411764706
"433";934;7269;8.23529411764706
"434";935;7269;8.23529411764706
"435";937;7269;7.70588235294118
"436";938;7269;7.35294117647059
"437";939;7269;6.52941176470588
"438";941;7269;6
"439";942;7269;6.88235294117647
"440";943;7269;3.88235294117647
"441";946;7269;1.64705882352941
"442";948;7130;9.58823529411765
"443";950;7130;9.05882352941176
"444";952;7130;8.82352941176471
"445";958;7130;8.47058823529412
"446";960;7130;8.29411764705882
"447";961;7130;8.35294117647059
"448";964;7130;8.29411764705882
"449";966;7130;8.29411764705882
"450";967;7130;8.41176470588235
"451";968;7130;8.47058823529412
"452";970;7130;8.35294117647059
"453";972;7130;8.23529411764706
"454";973;7130;8.05882352941176
"455";974;7130;8.35294117647059
"456";978;7130;7.70588235294118
"457";979;7130;8.23529411764706
"458";984;7130;7.35294117647059
"459";985;7130;6.94117647058824
"460";988;7130;6.52941176470588
"461";990;7130;3.41176470588235
"462";993;7130;1.58823529411765
"463";996;6968;9.76470588235294
"464";997;6968;9.52941176470588
"465";998;6968;9.52941176470588
"466";1003;6968;8.52941176470588
"467";1004;6968;8.52941176470588
"468";1005;6968;8.52941176470588
"469";1006;6968;8.35294117647059
"470";1007;6968;8.23529411764706
"471";1008;6968;8.29411764705882
"472";1009;6968;8.29411764705882
"473";1017;6968;7.47058823529412
"474";1018;6968;7.47058823529412
"475";1021;6968;6.94117647058824
"476";1023;6968;6.05882352941176
"477";1030;6829;9.76470588235294
"478";1031;6829;9.52941176470588
"479";1032;6829;9.05882352941176
"480";1035;6829;8.52941176470588
"481";1036;6829;8.11764705882353
"482";1037;6829;8.11764705882353
"483";1038;6829;6.94117647058824
"484";1040;6829;6.58823529411765
"485";1041;6829;6
"486";1042;6829;6.05882352941176
"487";1043;6829;3.88235294117647
"488";1045;6829;3.29411764705882
"489";1048;6829;3.11764705882353
"490";1049;6829;1.64705882352941
"491";1050;6829;1.64705882352941
"492";1051;6829;1.64705882352941
"493";1053;6667;9.76470588235294
"494";1054;6667;9.47058823529412
"495";1056;6667;9.05882352941176
"496";1058;6667;8.52941176470588
"497";1059;6667;8.17647058823529
"498";1060;6667;8.17647058823529
"499";1062;6667;7
"500";1065;6667;6.64705882352941
"501";1067;6667;6.64705882352941
"502";1069;6667;6.70588235294118
"503";1071;6667;5.94117647058824
"504";1072;6667;5.94117647058824
"505";1073;6667;3.88235294117647
"506";1075;6667;3.35294117647059
"507";1076;6667;3.41176470588235
"508";1077;6667;3.35294117647059
"509";1078;6667;2.88235294117647
"510";1079;6667;2.82352941176471
"511";1080;6667;2.82352941176471
"512";1089;6528;9
"513";1090;6528;9
"514";1091;6528;8.76470588235294
"515";1094;6528;8.52941176470588
"516";1095;6528;8.35294117647059
"517";1096;6528;8.35294117647059
"518";1098;6528;8.41176470588235
"519";1099;6528;8.35294117647059
"520";1103;6528;7.76470588235294
"521";1105;6528;7
"522";1108;6528;6.1764705882353
"523";1110;6528;5.88235294117647
"524";1111;6528;3.88235294117647
"525";1112;6528;3.52941176470588
"526";1113;6528;3.52941176470588
"527";1116;6528;3.58823529411765
"528";1117;6528;2.58823529411765
"529";1122;6528;2.52941176470588
"530";1125;6528;2.52941176470588
"531";1126;6528;2.47058823529412
"532";1130;6528;1.64705882352941
"533";1131;6528;1.64705882352941
"534";1133;6366;9.64705882352941
"535";1135;6366;9.58823529411765
"536";1137;6366;9.64705882352941
"537";1138;6366;9.47058823529412
"538";1139;6366;9.52941176470588
"539";1141;6366;9.35294117647059
"540";1142;6366;9
"541";1143;6366;9
"542";1144;6366;8.70588235294118
"543";1145;6366;8.70588235294118
"544";1149;6366;7.76470588235294
"545";1150;6366;7.70588235294118
"546";1151;6366;7.35294117647059
"547";1153;6366;7.76470588235294
"548";1154;6366;7.11764705882353
"549";1157;6366;6.70588235294118
"550";1159;6366;6.23529411764706
"551";1161;6366;5.8235294117647
"552";1162;6366;3.94117647058824
"553";1164;6366;3.70588235294118
"554";1166;6366;1.82352941176471
"555";1167;6366;1.82352941176471
"556";1168;6366;1.64705882352941
"557";1169;6366;1.82352941176471
"558";1171;6227;9.41176470588235
"559";1173;6227;9.41176470588235
"560";1174;6227;9.41176470588235
"561";1175;6227;9.35294117647059
"562";1176;6227;9.35294117647059
"563";1178;6227;9.29411764705882
"564";1181;6227;8.58823529411765
"565";1183;6227;8.58823529411765
"566";1186;6227;7.88235294117647
"567";1188;6227;7.58823529411765
"568";1189;6227;7.64705882352941
"569";1190;6227;7.1764705882353
"570";1191;6227;7.35294117647059
"571";1195;6227;7.1764705882353
"572";1197;6227;6.76470588235294
"573";1199;6227;6.23529411764706
"574";1202;6227;5.76470588235294
"575";1203;6227;5.70588235294118
"576";1204;6227;3.70588235294118
"577";1205;6227;3.94117647058824
"578";1207;6227;3.82352941176471
"579";1208;6227;1.47058823529412
"580";1212;6227;0.470588235294118
"581";1215;6065;9.17647058823529
"582";1216;6065;8.88235294117647
"583";1220;6065;7.52941176470588
"584";1222;6065;7.29411764705882
"585";1223;6065;7.35294117647059
"586";1224;6065;6.35294117647059
"587";1227;6065;5.64705882352941
"588";1229;6065;4
"589";1232;6065;3.70588235294118
"590";1236;6065;1.52941176470588
"591";1237;6065;1.29411764705882
"592";1239;6065;0.588235294117647
"593";1244;5903;8.76470588235294
"594";1246;5903;8.17647058823529
"595";1247;5903;8.17647058823529
"596";1248;5903;7.47058823529412
"597";1253;5903;6.41176470588235
"598";1256;5903;5.52941176470588
"599";1259;5903;4.05882352941176
"600";1260;5903;3.64705882352941
"601";1261;5903;3.64705882352941
"602";1264;5903;1.17647058823529
"603";1265;5764;9.05882352941176
"604";1269;5764;7.58823529411765
"605";1272;5764;7.1764705882353
"606";1274;5764;7.23529411764706
"607";1277;5764;6.58823529411765
"608";1278;5764;6.58823529411765
"609";1281;5764;5.35294117647059
"610";1284;5764;4.1764705882353
"611";1285;5764;4.1764705882353
"612";1286;5764;3.58823529411765
"613";1287;5764;3.58823529411765
"614";1288;5764;1.52941176470588
"615";1290;5764;1.17647058823529
"616";1293;5602;7.70588235294118
"617";1294;5602;7.70588235294118
"618";1297;5602;6.64705882352941
"619";1298;5602;5.11764705882353
"620";1300;5602;5.17647058823529
"621";1301;5602;5.17647058823529
"622";1302;5602;4.35294117647059
"623";1304;5602;4.41176470588235
"624";1305;5602;3.52941176470588
"625";1307;5602;1.17647058823529
"626";1309;5602;1.58823529411765
"627";1310;5463;8.82352941176471
"628";1311;5463;8.76470588235294
"629";1315;5463;7.76470588235294
"630";1316;5463;7.8235294117647
"631";1319;5463;3.47058823529412
"632";1321;5463;1.58823529411765
"633";1322;5463;1.17647058823529
"634";1324;5301;8.70588235294118
"635";1326;5301;8.58823529411765
"636";1329;5301;8.11764705882353
"637";1330;5301;8.05882352941176
"638";1331;5301;8.05882352941176
"639";1332;5301;8.05882352941176
"640";1333;5301;8.05882352941176
"641";1335;5301;8.05882352941176
"642";1336;5301;7.76470588235294
"643";1337;5301;6.64705882352941
"644";1338;5301;6.64705882352941
"645";1340;5301;4.94117647058823
"646";1342;5301;3.29411764705882
"647";1343;5301;3.35294117647059
"648";1347;5301;2.47058823529412
"649";1349;5301;2.35294117647059
"650";1350;5301;2.41176470588235
"651";1353;5301;2.47058823529412
"652";1354;5301;2.35294117647059
"653";1355;5301;2.41176470588235
"654";1357;5301;1.94117647058824
"655";1359;5301;2.35294117647059
"656";1361;5301;2
"657";1365;5301;1.94117647058824
"658";1368;5162;8.70588235294118
"659";1369;5162;8.47058823529412
"660";1372;5162;6.64705882352941
"661";1374;5162;5
"662";1375;5162;3.11764705882353
"663";1376;5162;3.17647058823529
"664";1377;5162;2.88235294117647
"665";1378;5162;3.11764705882353
"666";1381;5162;2.88235294117647
"667";1383;5162;2.94117647058824
"668";1384;5162;3.11764705882353
"669";1385;5162;2.82352941176471
"670";1386;5162;1.82352941176471
"671";1387;5162;1.64705882352941
"672";1388;5162;1.82352941176471
"673";1389;5000;8.52941176470588
"674";1390;5000;7.88235294117647
"675";1391;5000;7.88235294117647
"676";1392;5000;7.88235294117647
"677";1394;5000;5
"678";1398;5000;1.64705882352941
"679";1399;5000;1.64705882352941
"680";1402;4861;8.52941176470588
"681";1403;4861;8.52941176470588
"682";1405;4861;7.94117647058824
"683";1407;4861;8
"684";1408;4861;6.58823529411765
"685";1409;4861;5.05882352941177
"686";1411;4861;1.29411764705882
"687";1414;4699;8.64705882352941
"688";1415;4699;8.64705882352941
"689";1417;4699;8.17647058823529
"690";1418;4699;8.17647058823529
"691";1419;4699;8.11764705882353
"692";1422;4699;1.58823529411765
"693";1430;4560;1.23529411764706
"694";1433;4398;6.58823529411765
"695";1440;4398;1
"696";1441;4236;5.05882352941177
"697";1443;4236;1.52941176470588
"698";1446;4236;1
"699";1448;4236;1.17647058823529
"700";1449;4097;6.58823529411765
"701";1452;4097;1.52941176470588
"702";1453;4097;1.52941176470588
"703";1455;4097;1
"704";1459;3935;8.52941176470588
"705";1460;3935;6.58823529411765
"706";1461;3935;5.05882352941177
"707";1464;3935;1.41176470588235
"708";1465;3935;1.29411764705882
"709";1466;3935;1
"710";1468;3796;8.52941176470588
"711";1469;3796;6.58823529411765
"712";1470;3796;5.05882352941177
"713";1479;3634;8.47058823529412
"714";1480;3634;6.58823529411765
"715";1483;3634;1.47058823529412
"716";1484;3634;1.35294117647059
"717";1486;3634;1.17647058823529
"718";1487;3634;1.05882352941177
"719";1489;3634;1.05882352941177
"720";1491;3495;8.70588235294118
"721";1493;3495;8.47058823529412
"722";1494;3495;5.05882352941177
"723";1500;3333;8.41176470588235
"724";1503;3333;5.05882352941177
"725";1505;3333;1.11764705882353
"726";1506;3333;1.11764705882353
"727";1508;3194;8.70588235294118
"728";1510;3194;8.35294117647059
"729";1511;3194;8.35294117647059
"730";1513;3194;6.58823529411765
"731";1514;3194;5.05882352941177
"732";1515;3194;1.41176470588235
"733";1517;3194;1.23529411764706
"734";1519;3194;1.17647058823529
"735";1521;3194;1.17647058823529
"736";1526;3032;7.76470588235294
"737";1527;3032;7.76470588235294
"738";1528;3032;6.58823529411765
"739";1529;3032;1.29411764705882
"740";1530;3032;1.29411764705882
"741";1531;3032;1.29411764705882
"742";1534;3032;1.29411764705882
"743";1535;2870;9.64705882352941
"744";1536;2870;9.23529411764706
"745";1537;2870;9.23529411764706
"746";1538;2870;9.17647058823529
"747";1539;2870;9.23529411764706
"748";1541;2870;9.23529411764706
"749";1542;2870;9.17647058823529
"750";1544;2870;9.17647058823529
"751";1546;2870;8.64705882352941
"752";1550;2870;7.70588235294118
"753";1551;2870;7.88235294117647
"754";1552;2870;7.70588235294118
"755";1554;2731;9.64705882352941
"756";1555;2731;8.94117647058824
"757";1557;2731;8.88235294117647
"758";1558;2731;8.82352941176471
"759";1559;2731;8.88235294117647
"760";1560;2731;8.88235294117647
"761";1562;2731;8.58823529411765
"762";1563;2731;8.58823529411765
"763";1567;2731;8
"764";1568;2731;7.64705882352941
"765";1569;2731;7.58823529411765
"766";1570;2731;7.58823529411765
"767";1571;2731;7.05882352941176
"768";1573;2731;7
"769";1574;2731;7
"770";1576;2731;7
"771";1577;2731;7
"772";1578;2731;6.70588235294118
"773";1581;2731;7.05882352941176
"774";1582;2731;6.64705882352941
"775";1585;2731;6.64705882352941
"776";1587;2731;6.70588235294118
"777";1588;2731;5.05882352941177
"778";1590;2569;9.58823529411765
"779";1591;2569;8.58823529411765
"780";1594;2569;6.41176470588235
"781";1595;2569;6.35294117647059
"782";1597;2431;9.52941176470588
"783";1604;2431;7.8235294117647
"784";1606;2431;6.23529411764706
"785";1607;2431;6.29411764705882
"786";1608;2431;5.05882352941177
"787";1609;2431;5.05882352941177
"788";1612;2269;9.29411764705882
"789";1613;2269;9.29411764705882
"790";1614;2269;9.23529411764706
"791";1615;2269;9.23529411764706
"792";1616;2269;9.29411764705882
"793";1617;2269;9.29411764705882
"794";1619;2269;9.29411764705882
"795";1622;2269;8
"796";1623;2269;6.1764705882353
"797";1625;2269;5.05882352941177
"798";1626;2130;9.70588235294118
"799";1629;2130;8.47058823529412
"800";1631;2130;8
"801";1632;2130;5.05882352941177
"802";1633;1968;9.82352941176471
"803";1636;1968;8.41176470588235
"804";1637;1968;7.94117647058824
"805";1640;1829;9.82352941176471
"806";1642;1829;8.29411764705882
"807";1643;1829;8.29411764705882
"808";1644;1829;8.29411764705882
"809";1646;1829;7.94117647058824
"810";1649;1829;5.11764705882353
"811";1652;1667;8.17647058823529
"812";1653;1667;5.11764705882353
"813";1654;1667;5.11764705882353
"814";1656;1667;5.05882352941177
"815";1659;1528;9.76470588235294
"816";1660;1528;9.76470588235294
"817";1661;1528;8.23529411764706
"818";1662;1528;8.23529411764706
"819";1666;1366;9.41176470588235
"820";1667;1366;9.47058823529412
"821";1668;1366;9.47058823529412
"822";1669;1366;9.35294117647059
"823";1670;1366;9.35294117647059
"824";1671;1366;9.35294117647059
"825";1672;1366;9.29411764705882
"826";1674;1366;9.23529411764706
"827";1676;1366;9.23529411764706
"828";1677;1366;9.29411764705882
"829";1679;1366;9.29411764705882
"830";1681;1366;9.23529411764706
"831";1682;1366;8.17647058823529
"832";1683;1366;8.17647058823529
"833";1684;1366;5.11764705882353
"834";1686;1204;9.47058823529412
"835";1690;1204;5.17647058823529
"836";1691;1204;5.17647058823529
"837";1692;1065;9.58823529411765
"838";1694;1065;5.23529411764706
"839";1695;1065;5.23529411764706
"840";1696;903;9.64705882352941
"841";1697;903;9.70588235294118
"842";1698;903;8.94117647058824
"843";1700;903;8.88235294117647
"844";1701;903;8.88235294117647
"845";1702;903;8.11764705882353
"846";1703;903;8.11764705882353
"847";1704;903;5.11764705882353
"848";1706;903;5.11764705882353
"849";1709;764;9.05882352941176
"850";1710;764;8.17647058823529
"851";1711;764;8.17647058823529
"852";1712;764;5.23529411764706
"853";1713;764;5.23529411764706
"854";1714;602;9.64705882352941
"855";1715;602;9.64705882352941
"856";1716;602;9.23529411764706
"857";1717;602;9.23529411764706
"858";1719;602;9.29411764705882
"859";1720;602;9.23529411764706
"860";1721;602;9.17647058823529
"861";1722;602;9.23529411764706
"862";1723;602;9.17647058823529
"863";1724;602;9.17647058823529
"864";1725;602;8.23529411764706
"865";1726;602;8.17647058823529
"866";1727;602;8.23529411764706
"867";1728;602;8.23529411764706
